CLASS,OPEN,CLOSE,MA20,MA20-CLOSE,MA60,MA60-CLOSE,MA200,MA200-CLOSE,20-60 CROSS,20-200CROSS,60-200CROSS,EMA20
0,1072.249,1061.532,1070.65165,1,1112.4519,1,1140.053035,1,0,0,0,1071.177667
0,1061.497,1061.269,1069.85475,1,1111.2163,1,1139.46003,1,0,0,0,1061.506952
1,1061.206,1069.415,1069.1324,0,1109.796133,1,1138.808355,1,0,0,0,1062.04481
0,1069.495,1052.895,1069.10275,1,1108.533683,1,1138.01457,1,0,0,0,1067.841667
0,1052.979,1065.85,1067.9819,1,1107.068317,1,1137.320725,1,0,0,0,1054.12881
0,1064.643,1065.15,1067.7443,1,1105.572317,1,1136.723975,1,0,0,0,1065.783333
0,1065.26,1077.304,1067.4093,0,1104.062517,1,1136.219775,1,0,0,0,1066.307524
0,1077.362,1073.523,1068.3983,0,1102.657183,1,1135.695015,1,0,0,0,1076.943905
0,1073.472,1071.668,1069.2183,0,1101.088533,1,1135.111465,1,0,0,0,1073.346333
0,1071.758,1075.52,1069.5915,0,1099.19555,1,1134.51277,1,0,0,0,1072.034857
0,1075.134,1075.815,1069.8755,0,1097.426883,1,1133.94089,1,0,0,0,1075.548095
0,1075.844,1068.203,1070.96375,1,1095.755767,1,1133.36099,1,0,0,0,1075.090048
0,1068.111,1068.995,1071.2133,1,1093.935567,1,1132.765715,1,0,0,0,1068.278429
0,1069.015,1061.761,1070.39915,1,1092.267833,1,1132.124865,1,0,0,0,1068.306048
1,1061.819,1060.464,1069.33055,1,1090.34215,1,1131.508405,1,0,0,0,1061.637476
1,1060.439,1060.464,1068.80205,1,1088.58635,1,1130.84872,1,0,0,0,1060.464
1,1061.9,1063.089,1068.02505,1,1086.835667,1,1130.096085,1,0,0,0,1060.714
1,1063.164,1073.046,1067.5665,0,1085.151667,1,1129.3563,1,0,0,0,1064.037286
1,1073.088,1077.61,1067.61945,0,1083.633817,1,1128.625645,1,0,0,0,1073.480667
1,1077.627,1092.57,1067.7883,0,1082.197767,0,1127.96931,1,0,0,0,1079.034762
1,1092.607,1109.238,1068.80715,0,1080.969483,0,1127.394745,1,0,0,0,1094.157429
1,1109.278,1103.732,1071.19245,0,1080.144583,0,1126.866235,1,0,0,0,1108.713619
1,1103.61,1106.67,1073.3156,0,1079.4192,0,1126.349615,1,0,0,0,1104.01181
1,1106.606,1095.77,1075.17835,0,1078.832267,0,1125.798695,1,0,0,0,1105.631905
1,1095.779,1086.509,1077.3221,0,1078.08555,0,1125.20279,1,0,0,0,1094.888
1,1086.393,1094.958,1078.35505,0,1077.309583,0,1124.65782,1,1,0,0,1087.313667
1,1094.795,1076.896,1079.84545,1,1076.89255,0,1124.008165,1,1,0,0,1093.23781
1,1076.786,1088.476,1079.82505,0,1076.341683,0,1123.50886,1,1,0,0,1077.998857
1,1088.725,1090.282,1080.5727,0,1076.058983,0,1123.02287,1,1,0,0,1088.648
1,1090.287,1088.55,1081.5034,0,1076.074733,0,1122.521765,1,1,0,0,1090.117048
1,1088.437,1087.758,1082.1549,0,1076.051483,0,1122.00992,1,1,0,0,1088.474571
1,1087.821,1099.42,1082.75205,0,1075.9673,0,1121.55137,1,1,0,0,1088.868667
1,1099.196,1100.695,1084.3129,0,1076.122883,0,1121.109625,1,1,0,0,1099.541429
1,1100.782,1097.186,1085.8979,0,1076.35545,0,1120.627735,1,1,0,0,1100.36081
1,1097.276,1097.705,1087.66915,0,1076.576433,0,1120.188075,1,1,0,0,1097.235429
1,1097.643,1108.714,1089.5312,0,1076.813433,0,1119.843025,1,1,0,0,1098.753476
1,1108.574,1119.495,1091.9437,0,1077.138917,0,1119.58295,1,1,0,0,1109.740762
1,1119.537,1124.749,1094.764,0,1077.737217,0,1119.350275,0,1,0,0,1119.995381
1,1124.648,1114.235,1097.34915,0,1078.662117,0,1119.053775,1,1,0,0,1123.747667
1,1114.206,1117.668,1099.1804,0,1079.370667,0,1118.755735,1,1,0,0,1114.561952
1,1117.11,1117.598,1100.4353,0,1079.9647,0,1118.41221,1,1,0,0,1117.661333
1,1117.698,1128.268,1100.8533,0,1080.6335,0,1118.145285,0,1,0,0,1118.61419
1,1128.246,1127.341,1102.0801,0,1081.509367,0,1117.87471,0,1,0,0,1128.179714
1,1127.232,1142.008,1103.11365,0,1082.464917,0,1117.66496,0,1,0,0,1128.737857
1,1141.921,1155.427,1105.42555,0,1083.576517,0,1117.51231,0,1,0,0,1143.286
1,1155.332,1172.8,1108.87145,0,1084.990267,0,1117.464975,0,1,0,0,1157.081571
1,1173.293,1164.742,1112.76355,0,1086.672767,0,1117.36384,0,1,0,0,1172.032571
1,1164.806,1191.009,1117.15585,0,1088.459733,0,1117.3167,0,1,0,0,1167.243619
1,1190.967,1189.195,1122.2825,0,1090.691167,0,1117.262525,0,1,1,0,1190.836238
0,1189.073,1198.59,1127.22815,0,1092.77435,0,1117.26074,0,1,1,0,1190.089762
0,1198.604,1240.172,1132.73015,0,1094.920183,0,1117.53288,0,1,1,0,1202.55019
0,1240.079,1237.512,1140.35085,0,1098.022217,0,1117.82681,0,1,1,0,1239.918667
1,1235.033,1233.337,1147.25545,0,1100.927217,0,1118.11646,0,1,1,0,1237.114381
1,1233.207,1207.864,1153.88755,0,1103.394867,0,1118.283625,0,1,1,0,1230.911
1,1207.95,1202.57,1159.42145,0,1105.473717,0,1118.42112,0,1,1,0,1207.35981
1,1202.642,1206.942,1164.6647,0,1107.665983,0,1118.52846,0,1,1,0,1202.986381
1,1206.905,1231.035,1169.5761,0,1109.848283,0,1118.78845,0,1,1,0,1209.236571
1,1231.049,1225.916,1175.1531,0,1112.494533,0,1119.059505,0,1,1,0,1230.547476
1,1225.663,1225.471,1180.21145,0,1115.060017,0,1119.34556,0,1,1,0,1225.873619
1,1225.544,1208.807,1185.77325,0,1117.58065,0,1119.559995,0,1,1,0,1223.883952
1,1208.837,1230.291,1190.3302,0,1119.85755,0,1119.86881,0,1,1,0,1210.853095
0,1230.256,1224.404,1195.96485,0,1122.6702,0,1120.125115,0,1,1,1,1229.730333
1,1224.506,1233.685,1200.77165,0,1125.389117,0,1120.44624,0,1,1,1,1225.287905
1,1233.595,1222.415,1206.08885,0,1128.12695,0,1120.78592,0,1,1,1,1232.611667
0,1221.908,1221.285,1210.1092,0,1130.952283,0,1121.10855,0,1,1,1,1222.307381
0,1221.324,1240.304,1213.4021,0,1133.542867,0,1121.51981,0,1,1,1,1223.096333
0,1240.282,1232.216,1216.7773,0,1136.4621,0,1121.86414,0,1,1,1,1239.533714
0,1232.201,1240.961,1220.151,0,1139.043967,0,1122.257005,0,1,1,1,1233.048857
0,1241.016,1259.92,1222.6486,0,1141.8346,0,1122.773815,0,1,1,1,1242.766619
0,1259.988,1258.7,1226.18485,0,1144.972133,0,1123.28645,0,1,1,1,1259.80381
0,1259.579,1263.665,1229.19035,0,1148.025133,0,1123.86452,0,1,1,1,1259.172857
0,1263.728,1267.819,1230.365,0,1151.155967,0,1124.48057,0,1,1,1,1264.060619
0,1267.687,1263.14,1231.88035,0,1154.4829,0,1125.125095,0,1,1,1,1267.373381
0,1263.088,1253.481,1233.3705,0,1157.71865,0,1125.731715,0,1,1,1,1262.220095
0,1253.583,1270.947,1235.65135,0,1160.913983,0,1126.58946,0,1,1,1,1255.144429
0,1270.96,1249.766,1239.0702,0,1164.422033,0,1127.340295,0,1,1,1,1268.929762
0,1250.068,1252.832,1241.2114,0,1167.577067,0,1128.13383,0,1,1,1,1250.058
0,1252.776,1236.159,1242.30125,1,1170.73945,0,1128.86006,0,1,1,1,1251.244095
0,1236.043,1232.851,1242.8134,1,1173.458,0,1129.53296,0,1,1,1,1235.843952
0,1232.812,1258.814,1243.1824,0,1176.04535,0,1130.34065,0,1,1,1,1235.323667
0,1258.81,1259.06,1245.68275,0,1178.816083,0,1131.164445,0,1,1,1,1258.837429
0,1259.007,1254.968,1247.1212,0,1181.313117,0,1131.95973,0,1,1,1,1258.670286
0,1251.373,1253.142,1248.6494,0,1183.833717,0,1132.737605,0,1,1,1,1254.794095
0,1253.063,1243.528,1249.62225,1,1186.274917,0,1133.51014,0,1,1,1,1252.226381
1,1243.46,1248.268,1250.6779,1,1188.73755,0,1134.27583,0,1,1,1,1243.979429
1,1248.219,1221.938,1252.02705,1,1191.433533,0,1134.919415,0,1,1,1,1245.760381
1,1221.856,1216.971,1251.10875,1,1193.549867,0,1135.58299,0,1,1,1,1221.464952
0,1212.669,1213.693,1250.3465,1,1195.88445,0,1136.222715,0,1,1,1,1216.65881
0,1213.611,1222.52,1248.9831,1,1197.9714,0,1136.91031,0,1,1,1,1214.533667
0,1222.633,1238.899,1247.1131,1,1200.175367,0,1137.65813,0,1,1,1,1224.079905
0,1238.979,1226.744,1246.12305,1,1202.681183,0,1138.323,0,1,1,1,1237.741381
1,1226.639,1231.63,1244.277,1,1204.997617,0,1139.02192,0,1,1,1,1227.209333
1,1231.609,1222.011,1242.46755,1,1207.201117,0,1139.60292,0,1,1,1,1230.713905
1,1220.24,1220.406,1240.4111,1,1209.22305,0,1140.16191,0,1,1,1,1221.858143
1,1220.495,1215.165,1238.75735,1,1211.276717,0,1140.61761,0,1,1,1,1219.906857
1,1215.105,1230.797,1235.96825,1,1213.234383,0,1141.199975,0,1,1,1,1216.653762
1,1230.825,1225.164,1235.0198,1,1215.2691,0,1141.753495,0,1,1,1,1230.260524
1,1225.126,1238.586,1233.6364,0,1217.03025,0,1142.37488,0,1,1,1,1226.442286
1,1238.683,1239.235,1233.75775,0,1218.927533,0,1142.985845,0,1,1,1,1238.64781
1,1239.67,1244.606,1234.07695,0,1221.010867,0,1143.620735,0,1,1,1,1239.746524
1,1244.668,1257.135,1233.36655,0,1223.1265,0,1144.237675,0,1,1,1,1245.799238
1,1257.231,1254.141,1233.2703,0,1225.452117,0,1144.729955,0,1,1,1,1256.849857
1,1254.219,1240.977,1233.22895,0,1227.55,0,1145.131155,0,1,1,1,1252.887286
1,1240.858,1229.35,1232.6207,1,1229.443933,1,1145.46311,0,1,1,1,1239.869667
1,1229.252,1232.552,1231.9118,0,1230.899633,0,1145.85793,0,1,1,1,1229.654952
1,1234.328,1236.985,1231.126,0,1232.18505,0,1146.31244,0,0,1,1,1232.97419
1,1237.109,1229.366,1231.87835,1,1233.2548,1,1146.837475,0,0,1,1,1236.259381
1,1229.355,1249.676,1232.4981,0,1234.331867,0,1147.4882,0,0,1,1,1231.300286
1,1249.785,1245.326,1234.29725,0,1235.30965,0,1148.049225,0,0,1,1,1249.261714
1,1245.274,1249.171,1235.43755,0,1236.245167,0,1148.63315,0,0,1,1,1245.69219
1,1249.113,1231.936,1235.95115,1,1237.088183,1,1149.118835,0,0,1,1,1247.529571
1,1232.311,1232.642,1236.21075,1,1236.950917,1,1149.585525,0,0,1,1,1232.003238
1,1232.651,1238.051,1236.26135,0,1236.86975,0,1150.110485,0,0,1,1,1233.157143
1,1237.989,1242.728,1237.06335,0,1236.948317,0,1150.695525,0,1,1,1,1238.496429
1,1242.803,1245.477,1238.17945,0,1237.529383,0,1151.31821,0,1,1,1,1242.98981
1,1245.574,1265.48,1239.69505,0,1238.2445,0,1152.042955,0,1,1,1,1247.382048
0,1265.545,1292.943,1241.4292,0,1239.220133,0,1152.904465,0,1,1,1,1268.095524
0,1290.57,1294.91,1244.81815,0,1240.251933,0,1153.76532,0,1,1,1,1293.130333
0,1294.832,1289.741,1247.63435,0,1241.401833,0,1154.674825,0,1,1,1,1294.417714
0,1289.645,1286.817,1250.15965,0,1242.473,0,1155.55048,0,1,1,1,1289.462524
0,1286.72,1282.661,1252.2702,0,1243.773167,0,1156.42712,0,1,1,1,1286.42119
0,1282.7,1277.408,1253.5465,0,1244.646,0,1157.290095,0,1,1,1,1282.160714
0,1277.446,1287.316,1254.70985,0,1245.5294,0,1158.181305,0,1,1,1,1278.351619
0,1284.419,1285.627,1257.0268,0,1246.42325,0,1159.083745,0,1,1,1,1287.155143
0,1285.597,1262.463,1259.84065,0,1247.476783,0,1159.79702,0,1,1,1,1283.420905
0,1262.451,1264.903,1261.3362,0,1248.163083,0,1160.466905,0,1,1,1,1262.695381
0,1264.869,1277.356,1262.7321,0,1248.573067,0,1161.16105,0,1,1,1,1266.089
0,1277.364,1266.717,1265.1316,0,1249.3254,0,1161.80815,0,1,1,1,1276.342762
0,1266.665,1272.367,1265.98365,0,1249.754667,0,1162.50862,0,1,1,1,1267.255095
0,1268.615,1273.807,1267.3357,0,1249.962117,0,1163.255575,0,1,1,1,1272.504143
0,1273.7,1275.097,1268.5675,0,1250.2139,0,1163.97117,0,1,1,1,1273.929857
0,1275.046,1279.391,1270.72555,0,1250.404433,0,1164.619465,0,1,1,1,1275.505952
0,1279.275,1260.429,1273.063,1,1250.5973,0,1165.196255,0,1,1,1,1277.585095
0,1260.313,1256.826,1274.1819,1,1250.552117,0,1165.7466,0,1,1,1,1260.085857
0,1256.853,1251.385,1274.8868,1,1250.607867,0,1166.3422,0,1,1,1,1256.30781
0,1250.416,1251.996,1275.1822,1,1250.281833,0,1166.97269,0,1,1,1,1251.44319
0,1252.077,1249.283,1274.508,1,1250.319,1,1167.64308,0,1,1,1,1251.737619
0,1249.119,1225.179,1272.325,1,1250.25985,1,1168.200635,0,1,1,1,1246.987381
0,1225.166,1224.98,1268.83845,1,1250.07685,1,1168.63463,0,1,1,1,1225.160048
1,1224.949,1221.9,1265.6004,1,1249.945667,1,1169.06024,0,1,1,1,1224.686667
1,1221.921,1212.386,1262.35455,1,1249.330433,1,1169.44383,0,1,1,1,1220.993905
1,1212.611,1207.636,1258.8408,1,1248.552533,1,1169.749615,0,1,1,1,1211.933619
0,1207.555,1209.846,1255.3522,1,1247.763667,1,1170.073035,0,1,1,1,1207.846476
1,1209.932,1216.7,1251.4787,1,1247.042067,1,1170.45245,0,1,1,1,1210.498762
1,1216.662,1213.55,1248.03235,1,1246.594933,1,1170.74215,0,1,1,1,1216.4
1,1213.426,1207.921,1245.5867,1,1246.0163,1,1171.003065,0,0,1,1,1213.013905
1,1207.858,1243.695,1242.7376,0,1245.782683,1,1171.41342,0,0,1,1,1211.328048
1,1241.98,1248.141,1241.05455,0,1246.228083,0,1171.815915,0,0,1,1,1244.118429
1,1248.217,1244.851,1240.12575,0,1246.802217,1,1172.113935,0,0,1,1,1247.827667
1,1244.923,1243.902,1238.74995,0,1247.1744,1,1172.425245,0,0,1,1,1244.760619
1,1243.987,1264.828,1237.2547,0,1247.257783,0,1172.868975,0,0,1,1,1245.894952
1,1264.785,1265.706,1236.74125,0,1247.892517,0,1173.31043,0,0,1,1,1264.911619
1,1265.73,1273.349,1236.057,0,1248.46045,0,1173.83188,0,0,1,1,1266.433905
1,1275.115,1277.633,1236.703,0,1249.316083,0,1174.333535,0,0,1,1,1273.757
1,1277.562,1282.605,1237.74335,0,1250.269867,0,1174.9175,0,0,1,1,1278.106524
1,1282.642,1284.396,1239.30435,0,1251.393867,0,1175.511955,0,0,1,1,1282.775571
1,1284.507,1293.577,1240.92435,0,1252.287183,0,1176.159195,0,0,1,1,1285.270381
1,1293.473,1281.96,1243.13905,0,1253.4274,0,1176.74841,0,0,1,1,1292.470619
1,1282.067,1297.882,1245.9781,0,1254.1503,0,1177.418955,0,0,1,1,1283.476381
1,1288.439,1289.283,1249.6232,0,1255.12775,0,1178.034035,0,0,1,1,1297.063048
1,1289.173,1287.902,1252.99235,0,1255.872367,0,1178.679885,0,0,1,1,1289.151476
1,1287.915,1268.975,1256.76815,0,1256.38515,0,1179.288485,0,1,1,1,1286.099429
1,1268.865,1262.627,1259.8351,0,1256.632383,0,1179.89219,0,1,1,1,1268.370429
1,1262.586,1267.045,1262.47415,0,1256.993217,0,1180.52455,0,1,1,1,1263.047762
1,1267.317,1313.813,1264.9914,0,1257.621467,0,1181.42828,0,1,1,1,1271.499095
1,1316.72,1332.447,1270.00455,0,1258.975817,0,1182.490615,0,1,1,1,1315.587667
1,1332.593,1324.571,1276.23085,0,1260.56685,0,1183.56373,0,1,1,1,1331.696905
1,1324.605,1314.014,1280.27465,0,1262.1536,0,1184.60661,0,1,1,1,1323.565571
1,1314.04,1315.833,1283.5683,0,1263.2259,0,1185.73909,0,1,1,1,1314.187238
1,1315.935,1321.755,1287.1174,0,1264.401017,0,1186.89814,0,1,1,1,1316.397
1,1321.679,1339.715,1291.01005,0,1265.61075,0,1188.13267,0,1,1,1,1323.465476
1,1342.292,1342.768,1294.7544,0,1267.407067,0,1189.396085,0,1,1,1,1340.005762
0,1342.882,1349.487,1298.6075,0,1269.2425,0,1190.709815,0,1,1,1,1343.407905
0,1349.369,1362.444,1302.4144,0,1271.099767,0,1192.1024,0,1,1,1,1350.721
0,1362.607,1366.277,1306.65495,0,1273.095033,0,1193.51636,0,1,1,1,1362.809048
0,1366.22,1360.927,1310.83855,0,1275.108367,0,1194.87507,0,1,1,1,1365.767476
0,1361.004,1364.782,1314.6651,0,1276.69915,0,1196.280995,0,1,1,1,1361.294143
0,1366.755,1369.79,1318.22535,0,1277.896467,0,1197.78367,0,1,1,1,1365.258952
1,1369.853,1354.197,1322.61685,0,1279.144467,0,1199.196045,0,1,1,1,1368.304952
1,1354.297,1333.789,1325.4326,0,1280.218733,0,1200.45486,0,1,1,1,1352.253381
1,1333.667,1345.629,1327.6579,0,1281.0016,0,1201.795655,0,1,1,1,1334.916619
1,1345.673,1335.297,1330.54425,0,1282.051067,0,1203.09356,0,1,1,1,1344.645
1,1335.234,1336.899,1333.86035,0,1283.015883,0,1204.428015,0,1,1,1,1335.449571
1,1330.33,1332.729,1337.57395,1,1283.842267,0,1205.7151,0,1,1,1,1336.501857
1,1332.749,1328.815,1340.85815,1,1284.6273,0,1207.006165,0,1,1,1,1332.356238
1,1328.718,1332.87,1341.60825,1,1285.733167,0,1208.311265,0,1,1,1,1329.20119
1,1332.832,1312.722,1341.6294,1,1286.86595,0,1209.587255,0,1,1,1,1330.951143
1,1312.823,1332.306,1341.03695,1,1287.455383,0,1210.96317,0,1,1,1,1314.587143
1,1332.338,1321.543,1341.95155,1,1288.548533,0,1212.249865,0,1,1,1,1331.280952
1,1321.88,1323.191,1342.23705,1,1289.368133,0,1213.51662,0,1,1,1,1321.699952
1,1323.246,1316.087,1342.30885,1,1290.1912,0,1214.826805,0,1,1,1,1322.514429
1,1316.14,1319.014,1341.12745,1,1290.874367,0,1216.105815,0,1,1,1,1316.365762
1,1319.136,1339.597,1339.93975,1,1291.53475,0,1217.37741,0,1,1,1,1320.974286
1,1339.655,1335.887,1339.44525,1,1292.854217,0,1218.64118,0,1,1,1,1339.243667
1,1335.886,1349.968,1338.1174,0,1294.1719,0,1220.03585,0,1,1,1,1337.228048
0,1347.623,1348.993,1337.30195,0,1295.81495,0,1221.400795,0,1,1,1,1349.875143
0,1348.86,1352.706,1336.70525,0,1297.431567,0,1222.803025,0,1,1,1,1349.346619
0,1352.609,1363.064,1336.10145,0,1299.155283,0,1224.25841,0,1,1,1,1353.692476
0,1362.952,1356.109,1335.76515,0,1301.453367,0,1225.66779,0,1,1,1,1362.401619
0,1356.113,1360.14,1335.86075,0,1303.63885,0,1227.107525,0,1,1,1,1356.492905
0,1360.178,1335.398,1337.1783,1,1305.94285,0,1228.476855,0,1,1,1,1357.783619
0,1334.46,1333.411,1336.66675,1,1307.99305,0,1229.837565,0,1,1,1,1335.208762
0,1333.543,1335.917,1336.57245,1,1310.0893,0,1231.170075,0,1,1,1,1333.649667
0,1335.811,1341.824,1336.52335,0,1312.190483,0,1232.61472,0,1,1,1,1336.479571
0,1341.748,1347.474,1336.9781,0,1314.275883,0,1234.02284,0,1,1,1,1342.362095
0,1347.395,1339.379,1337.91105,0,1316.50795,0,1235.393985,0,1,1,1,1346.703048
0,1339.311,1335.453,1338.2365,1,1318.698917,0,1236.68473,0,1,1,1,1339.005095
0,1336.158,1338.929,1339.37305,1,1320.228217,0,1238.01176,0,1,1,1,1335.784048
0,1338.888,1341.035,1339.7042,0,1321.74135,0,1239.358595,0,1,1,1,1339.129571
0,1341.083,1347.741,1340.6788,0,1323.344417,0,1240.7197,0,1,1,1,1341.673667
0,1347.678,1352.144,1341.9063,0,1325.075067,0,1242.101345,0,1,1,1,1348.160333
0,1352.222,1350.023,1343.70915,0,1326.530333,0,1243.510445,0,1,1,1,1351.942
0,1349.932,1339.102,1345.2596,1,1327.935617,0,1244.86098,0,1,1,1,1348.982905
0,1340.45,1337.31,1345.23485,1,1329.0315,0,1246.238725,0,1,1,1,1338.931333
0,1337.182,1337.58,1345.306,1,1330.026117,0,1247.624305,0,1,1,1,1337.335714
0,1337.501,1337.84,1344.6866,1,1330.942367,0,1249.011185,0,1,1,1,1337.604762
0,1337.784,1325.817,1344.12895,1,1331.8331,1,1250.324825,0,1,1,1,1336.694952
0,1325.834,1322.033,1342.7845,1,1332.370433,1,1251.56976,0,1,1,1,1325.456619
0,1322.137,1318.108,1340.73295,1,1333.038317,1,1252.77225,0,1,1,1,1321.65919
0,1320.41,1320.609,1338.8329,1,1333.375417,1,1253.912445,0,1,1,1,1318.34619
0,1320.546,1323.753,1336.85635,1,1333.897517,1,1254.98502,0,1,1,1,1320.908429
0,1323.862,1312.231,1336.2741,1,1334.495033,1,1256.027515,0,1,1,1,1322.655667
1,1312.184,1309.55,1335.2151,1,1335.215967,1,1257.041915,0,0,1,1,1311.975667
0,1309.43,1314.286,1333.89675,1,1335.998017,1,1258.134495,0,0,1,1,1310.001048
0,1314.354,1324.842,1332.51985,1,1336.785367,1,1259.32616,0,0,1,1,1315.291333
0,1324.203,1322.54,1331.38825,1,1336.969183,1,1260.46407,0,0,1,1,1324.622762
0,1322.57,1327.226,1330.5463,1,1336.804067,1,1261.71572,0,0,1,1,1322.986286
0,1327.131,1348.927,1330.13495,0,1336.848317,0,1263.017975,0,0,1,1,1329.292762
0,1348.99,1344.299,1330.63485,0,1337.4302,0,1264.28806,0,0,1,1,1348.486238
0,1344.321,1337.244,1330.79805,0,1337.904633,1,1265.53153,0,0,1,1,1343.627095
0,1337.133,1324.485,1330.2732,1,1338.162783,1,1266.715165,0,0,1,1,1336.028857
0,1326.353,1329.377,1328.89025,0,1337.90895,1,1267.86495,0,0,1,1,1324.950905
0,1329.262,1329.836,1327.85795,0,1337.685767,1,1269.010655,0,0,1,1,1329.420714
0,1329.942,1320.898,1327.39465,1,1337.35825,1,1270.129215,0,0,1,1,1328.984762
0,1320.868,1322.773,1326.57405,1,1336.665817,1,1271.254555,0,0,1,1,1321.076571
1,1322.705,1316.903,1325.8337,1,1335.94075,1,1272.2955,0,0,1,1,1322.213952
1,1316.989,1309.574,1324.78685,1,1335.207017,1,1273.245895,0,0,1,1,1316.205
1,1309.702,1310.879,1323.9747,1,1334.286883,1,1274.176545,0,0,1,1,1309.698286
0,1310.781,1313.9,1323.417,1,1333.305033,1,1275.17487,0,0,1,1,1311.166714
0,1313.837,1315.817,1323.2066,1,1332.633417,1,1276.165615,0,0,1,1,1314.082571
0,1315.926,1333.293,1322.967,0,1332.333883,0,1277.24409,0,0,1,1,1317.481381
0,1333.173,1337.014,1323.444,0,1332.128283,0,1278.28782,0,0,1,1,1333.647381
0,1337.127,1336.612,1324.68315,0,1332.1569,0,1279.334175,0,0,1,1,1336.975714
0,1335.645,1338.262,1326.03625,0,1332.152117,0,1280.315445,0,0,1,1,1336.769143
0,1338.234,1337.341,1327.23505,0,1332.244333,0,1281.225015,0,0,1,1,1338.174286
0,1337.3,1326.52,1327.86,1,1332.386433,1,1281.993615,0,0,1,1,1336.310429
0,1326.599,1323.414,1328.059,1,1332.2806,1,1282.786975,0,0,1,1,1326.22419
1,1323.328,1322.049,1327.8684,1,1332.4588,1,1283.442175,0,0,1,1,1323.284
0,1322.133,1314.583,1326.5245,1,1332.28785,1,1284.069115,0,0,1,1,1321.337952
0,1318.181,1315.566,1325.0387,1,1332.17185,1,1284.653995,0,0,1,1,1314.676619
1,1315.548,1311.79,1323.9548,1,1332.044767,1,1285.012085,0,0,1,1,1315.206381
1,1311.74,1268.163,1323.32005,1,1331.97315,1,1285.16534,1,0,1,1,1307.635048
1,1268.239,1269.165,1320.25935,1,1331.125633,1,1285.34448,1,0,1,1,1268.258429
1,1269.034,1255.924,1317.2258,1,1329.951767,1,1285.58478,1,0,1,1,1267.903952
1,1255.937,1256.54,1313.9771,1,1328.61905,1,1285.85463,1,0,1,1,1255.982667
1,1255.83,1259.807,1310.66545,1,1327.061917,1,1286.118955,1,0,1,1,1256.851143
1,1259.778,1258.498,1307.81065,1,1325.575483,1,1286.25627,1,0,1,1,1259.682333
1,1258.475,1254.465,1305.25685,1,1324.00535,1,1286.399015,1,0,1,1,1258.113905
1,1254.454,1253.997,1302.43615,1,1322.195367,1,1286.541645,1,0,1,1,1254.420429
1,1253.919,1256.946,1299.441,1,1320.4935,1,1286.78234,1,0,1,1,1254.277857
1,1256.841,1250.11,1296.49745,1,1318.7736,1,1286.881435,1,0,1,1,1256.294952
1,1249.586,1252.991,1292.3383,1,1317.352133,1,1287.02437,1,0,1,1,1250.384381
1,1252.983,1255.74,1288.13715,1,1316.0118,1,1287.134645,1,0,1,1,1253.25281
1,1255.817,1263.613,1284.09355,1,1314.675517,1,1287.340635,1,0,0,1,1256.48981
1,1263.541,1270.006,1280.3611,1,1313.372,1,1287.58424,1,0,0,1,1264.221857
1,1269.977,1264.954,1276.99435,1,1312.080867,1,1287.70749,1,0,0,1,1269.524857
1,1264.889,1264.611,1273.91605,1,1310.84045,1,1287.869465,1,0,0,1,1264.921333
1,1265.561,1266.143,1270.9759,1,1309.65975,1,1287.995375,1,0,0,1,1264.756905
1,1266.28,1263.43,1268.1806,1,1308.44665,1,1288.012925,1,0,0,1,1265.884619
1,1263.45,1274.312,1265.62295,0,1307.153233,1,1288.090985,1,0,0,1,1264.466381
1,1274.308,1266.451,1263.56025,0,1305.929417,1,1288.104915,1,0,0,1,1273.563333
1,1266.4,1269.497,1261.2933,0,1304.5012,1,1288.113305,1,0,0,1,1266.741095
1,1269.381,1275.425,1261.36,0,1303.1591,1,1288.17473,1,0,0,1,1270.061571
1,1275.359,1278.818,1261.673,0,1302.097817,1,1288.301415,1,0,0,1,1275.748143
0,1278.751,1276.093,1262.8177,0,1301.12295,1,1288.327145,1,0,0,1,1278.558476
0,1276.116,1287.662,1263.79535,0,1300.098167,1,1288.516625,1,0,0,1,1277.19481
0,1287.63,1298.422,1265.1881,0,1299.261867,1,1288.744575,0,0,0,1,1288.686762
0,1298.422,1301.969,1267.1843,0,1298.805283,0,1289.073625,0,0,0,1,1298.75981
0,1301.942,1303.94,1269.5595,0,1298.470883,0,1289.42907,0,0,0,1,1302.156714
0,1290.284,1289.197,1272.05665,0,1298.23475,1,1289.580985,1,0,0,1,1302.535905
0,1289.187,1282.387,1273.6692,0,1297.711217,1,1289.69762,1,0,0,1,1288.548429
0,1282.369,1273.237,1275.28305,1,1297.021783,1,1289.788965,1,0,0,1,1281.515571
0,1273.36,1276.089,1276.29535,1,1296.371883,1,1289.9037,1,0,0,1,1273.508619
0,1275.964,1260.798,1277.3128,1,1295.8142,1,1289.99005,1,0,0,1,1274.632714
0,1260.736,1226.234,1277.17205,1,1294.922733,1,1289.87988,1,0,0,1,1257.50619
0,1226.343,1229.595,1274.98345,1,1293.279267,1,1289.918165,1,0,0,1,1226.554095
0,1229.479,1223.574,1273.2155,1,1291.730183,1,1289.95118,1,0,0,1,1229.021571
0,1223.624,1226.918,1271.16365,1,1290.00265,1,1290.017305,1,0,0,0,1223.892476
0,1226.87,1226.654,1269.2024,1,1287.969167,1,1290.037975,1,0,0,0,1226.892857
0,1226.541,1214.756,1267.3636,1,1286.008417,1,1289.91726,1,0,0,0,1225.520857
